núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
4742,2019,30,10,2,1,8,5,1,108,99,4,67,5,9999,99,5
4743,2019,31,13,3,2,8,6,7,701,99,9,999,3,2006,4,5
4744,2019,31,20,4,3,8,6,7,701,99,3,69,4,2018,5,5
4745,2019,31,14,3,2,8,6,1,115,99,2,27,1,9999,99,5
4746,2019,31,21,4,3,8,6,5,510,99,1,52,99,9999,99,5
4747,2019,31,11,2,1,8,6,11,1103,99,4,18,1,9999,99,5
4748,2019,1,11,2,1,9,7,15,1503,99,12,30,1,1995,3,1
4749,2019,1,19,4,3,9,7,15,1507,99,12,999,7,9999,99,3
4750,2019,1,11,2,1,9,7,6,602,99,4,27,2,9999,99,1
4751,2019,1,1,1,1,9,7,1,101,3,4,6,1,2018,5,6
4752,2019,1,2,1,1,9,7,1,114,99,3,48,2,9999,99,1
4753,2019,1,4,1,1,9,7,1,101,11,1,28,2,2016,5,1
4754,2019,1,23,4,3,9,7,14,1410,99,3,69,4,2013,5,4
4755,2019,1,17,3,2,9,7,1,115,99,4,2,1,9999,99,1
4756,2019,1,10,2,1,9,7,1,101,3,4,6,1,9999,99,6
4757,2019,1,23,4,3,9,7,22,2207,99,1,27,4,9999,99,2
4758,2019,1,16,3,2,9,7,1,101,16,4,32,1,9999,99,6
4759,2019,1,1,1,1,9,7,1,101,12,4,999,99,9999,99,6
4760,2019,1,7,2,1,9,7,1,101,12,4,64,1,9999,99,6
4761,2019,2,7,2,1,9,1,1,115,99,1,21,5,9999,99,1
4762,2019,2,1,1,1,9,1,21,2106,99,4,64,2,9999,99,2
4763,2019,2,5,1,1,9,1,3,304,99,4,76,5,9999,99,6
4764,2019,2,20,4,3,9,1,1,101,3,5,26,2,9999,99,1
4765,2019,2,10,2,1,9,1,9,905,99,5,31,6,9999,99,3
4766,2019,3,16,3,2,9,2,22,2202,99,1,999,5,2009,4,1
4767,2019,3,10,2,1,9,2,5,502,99,9,41,2,2004,4,1
4768,2019,3,10,2,1,9,2,1,101,5,1,56,11,9999,99,1
